Income;Age;Total_Spend;Days_Since_Last_Purchase;Days_Since_Join;Total_Purchases;Avg_Purchase_Value;Spend_Income_Ratio;NumWebVisitsMonth;Web_Preference;Deal_Seeker;Total_Children;family_size;is_parent;is_couple;education2_encoded
0.28471056236942854;1.0190874310588496;1.6782793004971126;0.31102595987753795;1.5370048795208933;1.3214600746156986;0.9610465838784369;1.028531164559859;0.6878297735229455;0.6423716816125344;1.4309256763484552;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;-0.4124208480177063
-0.26471489590706515;1.2763997936221514;-0.9605961868146475;-0.3791706792448104;-1.1848449703119859;-1.1571680370371298;-0.8349179005597607;-0.539641662624137;-0.13284437743433256;-1.0784230138859567;-0.6988483165330264;1.39404034365875;0.4445398390070086;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
0.9124456861845678;0.33292113089004466;0.28249673142215015;-0.7932886627182194;-0.20003020646336228;0.7996436300572085;0.13227357010269317;0.050840219225093464;-0.5431814529129716;1.226398972205961;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-0.4124208480177063
-1.1823495132659232;-1.2967238320108667;-0.9174447637516879;-0.7932886627182194;-1.0561757046835225;-0.8962598147578846;-0.7723665436770849;-0.45864641680724677;0.2774926980443065;-0.2498922345718683;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
0.291931263237061;-1.039411469447565;-0.30502649028122286;1.553379910297765;-0.9473017106902073;0.5387354077779634;-0.3040621272656143;-0.15629102862659006;-0.13284437743433256;0.04009353818806264;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
0.488520667504214;0.16137955584784347;0.18291652435378183;-1.1383869822793937;-0.2940577467303163;0.930097741196831;0.0047448279206961244;0.08640682413836509;0.2774926980443065;0.15356623187673113;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
0.1681078896488873;-0.18170359423655896;-0.02620191048979162;-0.5172100070692801;1.1905876259057997;0.7996436300572085;-0.12801648669815746;0.03752648557349531;0.2774926980443065;0.7518767985988019;1.4309256763484552;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
-0.8651976970927531;-1.3824946195319674;-0.7249230300861759;-0.5862296709815149;0.3195956739592783;-0.6353515924786395;-0.4806675313960839;-0.2822709627805269;1.0981668490015846;1.226398972205961;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
-1.009751469946065;-0.4390159567998608;-0.929062454576331;-1.0348574864110414;0.17607995460445375;-1.1571680370371298;-0.751353197224311;-0.4859112816960681;1.5085039244802236;1.9042877916447598;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
-2.160544847579118;1.6194829437065537;-0.9240834442229126;0.6561242794387122;-1.2095890598559211;-1.6789844815956199;-0.4508134747020796;-0.07357362486860673;6.0222117547452525;0.9100508564678549;-0.6988483165330264;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;1.1199616869176479
0.014237083417985246;-1.2109530444897663;-0.9738735477570967;-1.3109361420599808;-0.6256285466190489;-1.4180762593163747;-0.8366771574720859;-0.5522843033181274;0.6878297735229455;-0.4818808527798127;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
-2.0742691185026323;-0.610557531842062;-0.9041674028092389;0.3455357918336554;1.1905876259057997;-1.1571680370371298;-0.6853810630121138;-0.10480424537756189;1.0981668490015846;0.4129323888794021;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-1.9448033829530604
0.5127449542859486;0.8475458560166483;0.8235491898269512;1.139261926824356;-0.6256285466190489;0.14737307435909575;1.0420539963402011;0.4336260749739125;-1.3638556038702496;-0.7275158602941073;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;-0.4124208480177063
0.34135812530517695;1.4479413686643525;-0.49090954347551036;0.13847680009695087;-0.6256285466190489;0.016918963219473192;-0.35716969530643305;-0.2724125099181171;0.2774926980443065;1.3450295156077512;1.4309256763484552;1.39404034365875;0.4445398390070086;0.6233984218916996;-1.3366692869250405;1.1199616869176479
-1.6166630241622901;-1.5540361945741685;-0.929062454576331;-0.3791706792448104;1.3588474348045594;-1.2876221481767522;-0.7176341064047436;-0.420269973390923;1.0981668490015846;-0.8298637800917305;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-0.4124208480177063
1.4335939481600752;1.9625660937909561;1.1770589249196588;-0.8968181585865717;1.136150628909142;1.4519141857553213;0.5457729872984688;0.34141130269258957;-0.9535185283916107;0.13675546244137218;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;1.1199616869176479
-0.47406863590151677;-0.9536406819264645;-0.846078948686024;0.06945713618471604;0.9876860916455305;-0.7658057036182621;-0.6581125808710723;-0.44108960085313936;1.0981668490015846;0.562067929155938;1.4309256763484552;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;-0.4124208480177063
-0.6646019684732363;1.9625660937909561;-0.47929185265086743;-1.000347654454924;1.5568001511560416;-0.2439892590597719;-0.2565621906328325;-0.08972786487970585;0.6878297735229455;0.4129323888794021;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-0.4124208480177063
1.16316705437552;1.7052537312276543;1.9521248699351257;1.4498504144294129;0.5224972082195475;1.4519141857553213;1.0782739915939563;0.7596622268650787;-0.13284437743433256;1.6833462504943368;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
-0.8485202073468666;-1.3824946195319674;-0.7846711543271969;1.2773012546488256;1.2400758049936702;-0.8962598147578846;-0.4987043573153782;-0.3466666075161998;0.2774926980443065;-0.2498922345718683;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-1.9448033829530604
-0.6981432886325609;-1.1251822569686656;-0.48095152276867353;-0.27564118337645815;1.6706229630581437;-0.37444337019939444;-0.20530691712951007;-0.08188482947064167;1.0981668490015846;0.6423716816125344;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-0.4124208480177063
-2.309663966787449;-0.8678698944053638;1.8658220238092065;-0.24113135142034073;0.9233514588312988;3.6696340751289043;0.25682096287299266;40.141380733880226;-1.7741926793488887;-2.5697784166513147;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
0.30655900563987754;1.7052537312276543;0.6077920745121532;0.48357511965812505;0.9926349095543175;0.27782718549871827;0.7088300400056524;0.3819196455442293;1.0981668490015846;-1.4098353256115914;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
0.6194715716262442;1.2763997936221514;-0.10254673590887399;-1.6905442935772723;-0.9077111674199109;0.6691895189175859;-0.156137941887599;-0.09360974101849195;-0.5431814529129716;0.4129323888794021;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
-0.5281540146584278;1.5337121561854532;-0.2685137476894878;0.6906341113948296;0.571985387307418;0.6691895189175859;-0.30274268458137044;0.05521804313481882;1.0981668490015846;0.9100508564678549;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
-1.5576862028821443;-0.010162019194357743;-0.880932021159953;1.380830750517178;0.9431467304664469;-0.8962598147578846;-0.6971094424276155;-0.34084268945932383;0.6878297735229455;-0.2498922345718683;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;-0.4124208480177063
0.06208004981191089;-0.610557531842062;-0.5788720597192357;-1.5525049657528027;0.22556813369232429;-0.11353514792014935;-0.426183877929526;-0.2958204879058743;0.6878297735229455;0.9100508564678549;1.4309256763484552;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;-0.4124208480177063
0.014237083417985246;-1.468265407053068;0.05180258504709689;-1.0348574864110414;0.7006546529358814;1.5823682968949437;-0.2532635839222226;0.127793968146081;-1.7741926793488887;7.496870552014856;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
-0.6366508683404657;-1.7255777696163699;-0.7879904945628091;-0.7932886627182194;0.20577286205717607;-0.7658057036182621;-0.5503580949911503;-0.37652632904177674;-0.9535185283916107;-0.4818808527798127;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
1.5182857815623703;0.33292113089004466;1.7695611569764504;1.62239957421;-0.6602702719805582;1.4519141857553213;0.9528454895115073;0.564725944424358;-1.3638556038702496;-0.2498922345718683;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;1.1199616869176479
-1.9121993228994512;-1.7255777696163699;-0.9556171764612291;-0.5172100070692801;-1.556006313471015;-0.8962598147578846;-0.8510444222560756;-0.4158321775089179;-0.13284437743433256;0.9100508564678549;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;1.1199616869176479
-0.6245387249495984;0.5044627059322458;-0.4776321825330613;0.24200629596530313;0.3047492202329171;-0.504897481339017;-0.13781234905087758;-0.09900262227667438;-0.9535185283916107;-0.8298637800917305;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;1.1199616869176479
-0.534722523189629;-0.09593280671545834;-0.8062468658586767;-0.6207395029376324;1.3588474348045594;-0.7658057036182621;-0.5842237905534116;-0.4027614767621471;-0.13284437743433256;-0.4818808527798127;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
-0.2523232415148702;1.4479413686643525;-0.5041869044179594;-1.414465637928333;1.2648198945376055;0.27782718549871827;-0.4371303653839942;-0.20005819427524393;0.2774926980443065;-0.2498922345718683;1.4309256763484552;1.39404034365875;0.4445398390070086;0.6233984218916996;-1.3366692869250405;1.1199616869176479
0.7747399328637847;1.9625660937909561;0.9795581809007283;-1.5525049657528027;0.7006546529358814;0.40828129663834084;0.9842926354881597;0.42999926526875865;0.6878297735229455;-0.9214382346474981;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;1.1199616869176479
-0.12286306273325445;1.5337121561854532;-0.8975287223380143;0.20749646400918573;-0.2396207497336587;-1.1571680370371298;-0.6677884938888613;-0.49740129255738486;0.6878297735229455;0.4129323888794021;-0.6988483165330264;1.39404034365875;0.4445398390070086;0.6233984218916996;-1.3366692869250405;1.1199616869176479
0.7139928752418967;-0.09593280671545834;0.5098715375615911;-0.4136805112009278;-0.8532741704232533;1.7128224080345662;0.015591820502311745;0.20744855988498254;-1.3638556038702496;-0.7698667236586405;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
-1.3187508819138438;-0.610557531842062;-0.8709740004531161;0.9322029350876515;-0.2594160213688069;-0.7658057036182621;-0.7042930748196103;-0.3765198727780023;0.6878297735229455;0.562067929155938;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-1.9448033829530604
-0.44709582427339317;-0.35324516927876015;-0.894209382102402;1.725929070078352;-1.0611245225923096;-1.026713925897507;-0.695826650929045;-0.48225394457784837;-0.13284437743433256;-1.264842439231626;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
-0.14340712133084083;2.219878456354258;0.4916151662657236;0.13847680009695087;0.7946821932028354;1.1910059634760761;0.15712707230045173;0.4880367126984095;0.2774926980443065;0.3532781727687882;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;1.1199616869176479
1.30366791770958;-0.9536406819264645;1.30983253434415;-1.5870147977089202;0.36413503513836176;0.7996436300572085;0.9985076838646634;0.43087315318037783;-0.5431814529129716;1.226398972205961;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
-1.4659134241128808;-1.3824946195319674;-0.9174447637516879;1.3463209185610605;0.6016782947601403;-1.026713925897507;-0.749703893869006;-0.4247321120682172;1.0981668490015846;0.04009353818806264;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
-1.399063709628671;1.0190874310588496;-0.9688945374036783;-1.5525049657528027;0.9876860916455305;-1.4180762593163747;-0.8182049598926708;-0.5155883843590044;-0.13284437743433256;-2.5697784166513147;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
0.13908533067769382;0.8475458560166483;-0.6967086380834715;1.070242262912121;-0.5761403675311784;-0.7658057036182621;-0.38102961717984435;-0.3784806123701036;-1.3638556038702496;-1.5258296347155635;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;1.1199616869176479
-2.0742691185026323;-0.5247867443209614;-0.953957506343423;-1.0348574864110414;-0.4078805586324185;-0.8962598147578846;-0.8476236449265543;-0.33515930105565167;-0.13284437743433256;-0.2498922345718683;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
1.3004069560274234;-0.610557531842062;0.627708115925827;0.7941636072631818;-1.739112576096136;0.14737307435909575;0.8283560243430449;0.13567172525103124;-1.7741926793488887;-1.3416033790798432;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;-0.4124208480177063
-2.0742691185026323;-2.325973282264074;-0.8029275256230645;-0.8623083266304543;1.2103828975409479;-0.6353515924786395;-0.6122119687040406;0.3635843678345521;1.5085039244802236;0.27735462499164215;1.4309256763484552;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-1.9448033829530604
-0.4797520262618468;0.07560876832674286;-0.9141254235160757;1.4843602463855303;0.24041458741868543;-1.2876221481767522;-0.6714536124562056;-0.49728742301707024;1.9188409999588625;0.9100508564678549;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
0.014237083417985246;1.5337121561854532;-0.7996081853874522;1.62239957421;-0.8582229883320404;-0.6353515924786395;-0.6066143330739148;-0.43673702418585864;0.2774926980443065;-0.6716897222226769;1.4309256763484552;2.7294802057998506;1.5483548629820378;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
0.9560959875585779;1.2763997936221514;1.1836976053908832;-0.344660847288693;1.215331715449735;1.7128224080345662;0.446609764022;0.47380341446132046;1.0981668490015846;-0.7698667236586405;1.4309256763484552;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;1.1199616869176479
0.6270183686620923;1.0190874310588496;-0.1639545302677011;-0.6897591668498672;-1.5065181343831444;0.27782718549871827;-0.08650068910805754;-0.12733415127516784;-1.3638556038702496;-0.2498922345718683;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
1.2632319928508386;0.4186919184111453;1.8044142294503793;-1.6215246296650374;1.6557765093317827;1.8432765191741889;0.7837450635221695;0.658726291755283;-0.9535185283916107;-0.4818808527798127;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;1.1199616869176479
-0.7563747472424996;-0.6963283193631625;-0.8859110315133714;0.1729866320530683;0.9431467304664469;-1.026713925897507;-0.6765847784504876;-0.4573395196065646;0.6878297735229455;0.04009353818806264;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
1.423438381778502;-0.6963283193631625;1.6782793004971126;0.1729866320530683;-1.6351874000116078;0.7996436300572085;1.3091764613366463;0.5544261292995427;-1.7741926793488887;-0.6716897222226769;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;-0.4124208480177063
0.6683394116917047;-0.7820991068842632;0.0003528113951065956;0.27651612792142055;0.14638704715173143;1.0605518523364537;-0.17629609400799257;-0.047394854352553584;-0.9535185283916107;-0.8298637800917305;1.4309256763484552;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;-0.4124208480177063
1.4142145187346877;1.1906290061010507;2.2425671405511998;0.20749646400918573;1.1608947184530773;1.5823682968949437;1.1981233687461144;0.7948059153288659;-1.7741926793488887;-1.4512618645772963;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;1.1199616869176479
0.8506737548911448;0.24715034336894406;0.808612158766696;-0.6552493348937498;0.49775311867561217;0.7996436300572085;0.5758861937901641;0.322342858741238;-0.9535185283916107;-0.19716754861551775;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;-0.4124208480177063
-1.1221614776466906;-1.6398069820952692;-0.9572768465790353;-0.6207395029376324;-1.4372346836601255;-1.1571680370371298;-0.8261216159981344;-0.5134149878163182;-0.9535185283916107;-1.0784230138859567;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
0.014237083417985246;-1.1251822569686656;-0.929062454576331;0.27651612792142055;0.12164295760779616;-1.026713925897507;-0.7766425153389865;-0.5225721458269703;0.2774926980443065;0.04009353818806264;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
0.18296855788614363;0.07560876832674286;-0.14569815897183358;0.48357511965812505;-1.1601008807680506;0.5387354077779634;-0.15628454663029281;-0.04005886083594367;0.6878297735229455;1.6060167110916892;1.4309256763484552;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;1.1199616869176479
1.1064263211059957;-1.1251822569686656;1.3811983494098137;-1.2764263101038633;0.03751305315841626;0.7996436300572085;1.0586822668885159;0.5196538167375755;-1.7741926793488887;-1.1462118958298368;-0.6988483165330264;-1.276839380623451;-1.7630902089430498;-1.6041105734042518;-1.3366692869250405;1.1199616869176479
0.6813832584203311;-0.5247867443209614;0.010310832101943427;-1.0693673183671588;1.5221584257945322;0.930097741196831;-0.13446593644591093;-0.04441960729194392;-0.9535185283916107;-0.754215317632618;1.4309256763484552;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;-0.4124208480177063
0.4563769023515279;1.4479413686643525;0.4617411041452131;-0.7932886627182194;0.7105522887534554;1.1910059634760761;0.13496043520515352;0.2502622843968785;0.6878297735229455;0.7708576855430883;1.4309256763484552;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;-0.4124208480177063
0.7292262248142567;1.5337121561854532;0.0003528113951065956;-1.414465637928333;0.15133586506051847;0.5387354077779634;-0.02082176438124796;-0.05754878448757219;-0.13284437743433256;1.0840423201238132;-0.6988483165330264;0.05860048151764949;-0.6592751849680206;0.6233984218916996;-1.3366692869250405;1.1199616869176479
0.8683295331416783;1.791024518748755;0.7803977667639916;-0.6897591668498672;-0.729553722703577;0.14737307435909575;0.9949680025103192;0.3036858380594362;-0.5431814529129716;1.7288342148488358;-0.6988483165330264;-1.276839380623451;-0.6592751849680206;-1.6041105734042518;0.7481282092599465;-0.4124208480177063
-1.225440792637278;-0.18170359423655896;-0.9489784959900046;0.897693103131534;0.2552610411450466;-1.2876221481767522;-0.7792080983361275;-0.4970675923378295;0.6878297735229455;-0.8298637800917305;-0.6988483165330264;0.05860048151764949;0.4445398390070086;0.6233984218916996;0.7481282092599465;-0.4124208480177063
-0.910851160642945;0.16137955584784347;-0.9871509086995458;-1.6905442935772723;-1.5015693164743573;-1.4180762593163747;-0.8859363510171931;-0.55368567120547;0.6878297735229455;-0.4818808527798127;-0.6988483165330264;1.39404034365875;1.5483548629820378;0.6233984218916996;0.7481282092599465;-0.4124208480177063
